nohup: ignoring input
Starting Power Logger...
2026-02-07 16:27:47.665273: 5322
2026-02-07 16:27:48.666917: 5322
2026-02-07 16:27:49.668552: 5322
2026-02-07 16:27:50.670198: 5322
2026-02-07 16:27:51.671842: 5322
2026-02-07 16:27:52.673085: 5322
2026-02-07 16:27:53.674366: 5322
2026-02-07 16:27:54.676036: 5322
2026-02-07 16:27:55.677681: 5121
2026-02-07 16:27:56.679292: 5322
2026-02-07 16:27:57.680926: 5322
2026-02-07 16:27:58.682204: 5322
2026-02-07 16:27:59.683815: 5322
2026-02-07 16:28:00.685453: 7258
2026-02-07 16:28:01.687090: 5706
2026-02-07 16:28:02.688718: 5322
2026-02-07 16:28:03.690334: 5221
2026-02-07 16:28:04.692006: 5221
2026-02-07 16:28:05.693618: 5221
2026-02-07 16:28:06.695229: 5322
2026-02-07 16:28:07.696849: 5322
2026-02-07 16:28:08.698478: 5322
2026-02-07 16:28:09.700118: 5222
2026-02-07 16:28:10.701756: 5322
2026-02-07 16:28:11.703395: 5322
2026-02-07 16:28:12.705006: 5322
2026-02-07 16:28:13.706627: 5322
2026-02-07 16:28:14.708291: 5322
2026-02-07 16:28:15.709905: 5322
2026-02-07 16:28:16.711535: 5322
2026-02-07 16:28:17.713160: 5322
2026-02-07 16:28:18.714782: 5322
2026-02-07 16:28:19.716474: 5322
2026-02-07 16:28:20.718112: 5322
2026-02-07 16:28:21.719774: 5322
2026-02-07 16:28:22.721057: 5322
2026-02-07 16:28:23.722716: 5322
2026-02-07 16:28:24.724360: 5322
2026-02-07 16:28:25.725992: 5322
2026-02-07 16:28:26.727629: 5322
2026-02-07 16:28:27.729269: 5322
2026-02-07 16:28:28.730908: 5322
2026-02-07 16:28:29.732528: 5322
2026-02-07 16:28:30.734156: 5322
2026-02-07 16:28:31.735775: 5322
2026-02-07 16:28:32.737405: 5322
2026-02-07 16:28:33.739042: 5706
2026-02-07 16:28:34.740655: 5322
2026-02-07 16:28:35.742286: 5322
2026-02-07 16:28:36.743983: 5322
2026-02-07 16:28:37.745631: 5322
2026-02-07 16:28:38.746891: 5322
2026-02-07 16:28:39.748629: 5322
2026-02-07 16:28:40.750266: 5322
2026-02-07 16:28:41.751949: 5322
2026-02-07 16:28:42.753532: 5322
2026-02-07 16:28:43.755142: 5322
2026-02-07 16:28:44.756402: 5322
2026-02-07 16:28:45.758018: 5322
2026-02-07 16:28:46.759645: 5322
2026-02-07 16:28:47.761261: 5322
2026-02-07 16:28:48.762878: 5322
2026-02-07 16:28:49.764504: 5121
2026-02-07 16:28:50.766137: 5322
2026-02-07 16:28:51.767765: 5322
2026-02-07 16:28:52.769401: 5322
2026-02-07 16:28:53.771026: 5322
2026-02-07 16:28:54.772667: 5322
2026-02-07 16:28:55.774292: 5322
2026-02-07 16:28:56.775967: 5322
2026-02-07 16:28:57.777215: 5322
2026-02-07 16:28:58.778863: 5221
2026-02-07 16:28:59.780101: 5121
2026-02-07 16:29:00.781365: 7641
2026-02-07 16:29:01.783003: 5807
2026-02-07 16:29:02.784619: 5322
2026-02-07 16:29:03.786256: 5322
2026-02-07 16:29:04.787951: 5322
2026-02-07 16:29:05.789546: 5322
2026-02-07 16:29:06.791189: 5322
2026-02-07 16:29:07.792827: 5322
2026-02-07 16:29:08.794437: 5322
2026-02-07 16:29:09.796101: 5322
2026-02-07 16:29:10.797351: 5423
2026-02-07 16:29:11.798998: 5322
2026-02-07 16:29:12.800604: 5322
2026-02-07 16:29:13.802207: 5322
2026-02-07 16:29:14.803827: 5322
2026-02-07 16:29:15.805452: 6794
2026-02-07 16:29:16.807100: 5423
2026-02-07 16:29:17.808953: 5322
2026-02-07 16:29:18.810602: 5322
2026-02-07 16:29:19.812231: 5322
2026-02-07 16:29:20.813677: 6592
2026-02-07 16:29:21.815306: 7359
2026-02-07 16:29:22.816928: 7640
2026-02-07 16:29:23.818564: 7641
2026-02-07 16:29:24.820219: 7056
2026-02-07 16:29:25.821851: 5908
2026-02-07 16:29:26.823457: 5322
2026-02-07 16:29:27.825065: 5322
2026-02-07 16:29:28.826690: 5322
2026-02-07 16:29:29.828322: 5322
2026-02-07 16:29:30.829973: 5322
2026-02-07 16:29:31.831603: 5322
2026-02-07 16:29:32.833251: 5322
2026-02-07 16:29:33.834886: 5221
2026-02-07 16:29:34.836512: 5221
2026-02-07 16:29:35.838150: 5121
2026-02-07 16:29:36.839787: 5222
2026-02-07 16:29:37.841408: 5322
2026-02-07 16:29:38.843025: 5322
2026-02-07 16:29:39.844620: 5121
2026-02-07 16:29:40.846248: 5322
2026-02-07 16:29:41.847949: 5322
2026-02-07 16:29:42.849525: 5322
2026-02-07 16:29:43.851156: 5322
2026-02-07 16:29:44.852785: 5322
2026-02-07 16:29:45.854424: 5322
2026-02-07 16:29:46.856101: 5322
2026-02-07 16:29:47.857738: 5121
2026-02-07 16:29:48.859367: 5322
2026-02-07 16:29:49.861006: 5322
2026-02-07 16:29:50.862641: 5322
2026-02-07 16:29:51.864330: 5706
2026-02-07 16:29:52.865972: 5322
2026-02-07 16:29:53.867610: 5121
2026-02-07 16:29:54.869274: 5322
2026-02-07 16:29:55.870893: 5322
2026-02-07 16:29:56.872507: 5322
2026-02-07 16:29:57.874153: 5322
2026-02-07 16:29:58.875786: 5322
2026-02-07 16:29:59.877422: 5322
2026-02-07 16:30:00.879054: 7056
2026-02-07 16:30:01.880857: 5706
2026-02-07 16:30:02.882446: 5322
2026-02-07 16:30:03.884110: 5322
2026-02-07 16:30:04.885753: 5322
2026-02-07 16:30:05.887375: 5322
2026-02-07 16:30:06.889028: 5322
2026-02-07 16:30:07.890654: 5322
2026-02-07 16:30:08.892307: 5322
2026-02-07 16:30:09.893941: 5322
2026-02-07 16:30:10.895584: 5322
2026-02-07 16:30:11.897215: 5322
2026-02-07 16:30:12.898872: 5322
2026-02-07 16:30:13.900504: 5322
2026-02-07 16:30:14.902151: 5322
2026-02-07 16:30:15.903793: 5221
2026-02-07 16:30:16.905427: 5322
2026-02-07 16:30:17.907076: 5322
2026-02-07 16:30:18.908701: 5221
2026-02-07 16:30:19.910320: 5322
2026-02-07 16:30:20.911988: 5322
2026-02-07 16:30:21.913583: 5322
2026-02-07 16:30:22.915198: 5322
2026-02-07 16:30:23.916827: 5322
2026-02-07 16:30:24.918462: 5322
2026-02-07 16:30:25.920135: 5322
2026-02-07 16:30:26.921778: 5322
2026-02-07 16:30:27.923416: 5322
2026-02-07 16:30:28.925047: 5322
2026-02-07 16:30:29.926684: 5322
2026-02-07 16:30:30.928357: 5322
2026-02-07 16:30:31.929991: 5322
2026-02-07 16:30:32.931617: 5322
2026-02-07 16:30:33.933241: 5322
2026-02-07 16:30:34.934846: 5322
2026-02-07 16:30:35.936451: 5322
2026-02-07 16:30:36.938052: 5322
2026-02-07 16:30:37.939336: 5706
2026-02-07 16:30:38.940974: 5221
2026-02-07 16:30:39.942599: 5322
2026-02-07 16:30:40.944243: 5322
2026-02-07 16:30:41.945863: 5322
2026-02-07 16:30:42.947507: 5807
2026-02-07 16:30:43.949140: 5322
2026-02-07 16:30:44.950783: 5322
2026-02-07 16:30:45.952396: 5322
2026-02-07 16:30:46.954016: 5322
2026-02-07 16:30:47.955673: 5322
2026-02-07 16:30:48.957308: 5322
2026-02-07 16:30:49.958946: 5322
2026-02-07 16:30:50.960556: 5322
2026-02-07 16:30:51.962183: 5322
2026-02-07 16:30:52.963826: 5322
2026-02-07 16:30:53.965458: 5322
2026-02-07 16:30:54.967099: 5322
2026-02-07 16:30:55.968737: 5322
2026-02-07 16:30:56.970358: 5322
2026-02-07 16:30:57.972026: 5322
2026-02-07 16:30:58.973662: 5222
2026-02-07 16:30:59.975284: 5322
2026-02-07 16:31:00.976912: 7258
2026-02-07 16:31:01.978538: 5706
2026-02-07 16:31:02.980151: 5322
2026-02-07 16:31:03.981787: 5322
2026-02-07 16:31:04.983417: 5322
2026-02-07 16:31:05.985023: 5322
2026-02-07 16:31:06.986643: 5807
2026-02-07 16:31:07.988258: 5322
2026-02-07 16:31:08.989893: 5322
2026-02-07 16:31:09.991521: 5322
2026-02-07 16:31:10.993160: 5322
2026-02-07 16:31:11.994808: 5322
2026-02-07 16:31:12.996436: 5322
2026-02-07 16:31:13.998056: 5322
2026-02-07 16:31:14.999682: 5322
2026-02-07 16:31:16.001299: 5322
2026-02-07 16:31:17.002925: 5322
2026-02-07 16:31:18.004563: 5322
2026-02-07 16:31:19.006207: 5706
2026-02-07 16:31:20.007852: 5322
2026-02-07 16:31:21.009459: 5322
2026-02-07 16:31:22.011083: 5322
2026-02-07 16:31:23.012775: 5322
2026-02-07 16:31:24.014422: 5322
2026-02-07 16:31:25.016141: 5322
2026-02-07 16:31:26.017788: 5322
2026-02-07 16:31:27.019418: 5222
2026-02-07 16:31:28.021056: 5322
2026-02-07 16:31:29.022676: 5322
2026-02-07 16:31:30.024297: 5322
2026-02-07 16:31:31.025940: 5322
2026-02-07 16:31:32.027565: 5322
2026-02-07 16:31:33.029201: 5322
2026-02-07 16:31:34.030837: 5322
2026-02-07 16:31:35.032455: 5322
2026-02-07 16:31:36.034079: 5322
2026-02-07 16:31:37.035708: 5322
2026-02-07 16:31:38.037304: 5322
2026-02-07 16:31:39.038926: 5322
2026-02-07 16:31:40.040541: 5322
2026-02-07 16:31:41.042169: 5322
2026-02-07 16:31:42.043804: 5322
2026-02-07 16:31:43.045457: 5322
2026-02-07 16:31:44.047092: 5322
2026-02-07 16:31:45.048742: 5322
2026-02-07 16:31:46.050374: 5322
2026-02-07 16:31:47.052007: 5322
2026-02-07 16:31:48.053613: 5222
2026-02-07 16:31:49.055206: 5322
2026-02-07 16:31:50.056811: 5322
2026-02-07 16:31:51.058417: 5322
2026-02-07 16:31:52.060072: 5322
2026-02-07 16:31:53.061693: 5322
2026-02-07 16:31:54.063338: 5322
2026-02-07 16:31:55.064963: 5807
2026-02-07 16:31:56.066591: 5322
2026-02-07 16:31:57.068212: 5322
2026-02-07 16:31:58.069831: 5322
2026-02-07 16:31:59.071463: 5322
2026-02-07 16:32:00.072737: 5322
2026-02-07 16:32:01.074377: 6673
2026-02-07 16:32:02.076048: 5706
2026-02-07 16:32:03.077670: 5322
2026-02-07 16:32:04.079311: 5322
2026-02-07 16:32:05.080966: 5221
2026-02-07 16:32:06.082573: 5322
2026-02-07 16:32:07.084175: 5322
2026-02-07 16:32:08.085763: 5322
2026-02-07 16:32:09.087393: 5121
2026-02-07 16:32:10.088662: 5322
2026-02-07 16:32:11.090257: 5322
2026-02-07 16:32:12.091853: 5322
2026-02-07 16:32:13.093470: 5322
2026-02-07 16:32:14.095168: 5322
2026-02-07 16:32:15.096756: 5322
2026-02-07 16:32:16.098362: 5322
2026-02-07 16:32:17.100011: 5322
2026-02-07 16:32:18.101618: 5322
2026-02-07 16:32:19.103235: 5322
2026-02-07 16:32:20.104868: 5322
2026-02-07 16:32:21.105974: 5322
2026-02-07 16:32:22.107619: 6694
2026-02-07 16:32:23.109272: 5322
2026-02-07 16:32:24.110909: 5322
2026-02-07 16:32:25.112553: 5322
2026-02-07 16:32:26.114204: 5322
2026-02-07 16:32:27.115850: 5423
2026-02-07 16:32:28.117094: 5322
2026-02-07 16:32:29.118709: 5322
2026-02-07 16:32:30.120325: 5322
2026-02-07 16:32:31.121942: 5706
2026-02-07 16:32:32.123578: 5322
2026-02-07 16:32:33.125215: 5322
2026-02-07 16:32:34.126845: 5322
2026-02-07 16:32:35.128450: 5121
2026-02-07 16:32:36.130077: 5322
2026-02-07 16:32:37.131686: 5322
2026-02-07 16:32:38.133322: 5322
2026-02-07 16:32:39.134947: 5221
2026-02-07 16:32:40.136569: 5322
2026-02-07 16:32:41.138163: 5322
2026-02-07 16:32:42.139810: 5322
2026-02-07 16:32:43.141429: 5322
2026-02-07 16:32:44.143049: 5322
2026-02-07 16:32:45.144666: 5322
2026-02-07 16:32:46.146291: 5322
2026-02-07 16:32:47.147973: 5322
2026-02-07 16:32:48.149620: 5322
2026-02-07 16:32:49.151250: 5706
2026-02-07 16:32:50.152858: 5322
2026-02-07 16:32:51.154476: 5322
2026-02-07 16:32:52.156128: 5322
2026-02-07 16:32:53.157745: 5322
2026-02-07 16:32:54.159351: 5322
2026-02-07 16:32:55.160952: 5322
2026-02-07 16:32:56.162592: 5322
2026-02-07 16:32:57.164282: 5322
2026-02-07 16:32:58.165911: 5322
2026-02-07 16:32:59.167528: 5322
2026-02-07 16:33:00.168800: 5322
2026-02-07 16:33:01.170430: 6673
2026-02-07 16:33:02.172193: 5706
2026-02-07 16:33:03.173837: 5322
2026-02-07 16:33:04.175468: 5322
2026-02-07 16:33:05.177127: 5322
2026-02-07 16:33:06.178788: 5322
2026-02-07 16:33:07.180448: 5322
2026-02-07 16:33:08.182122: 5322
2026-02-07 16:33:09.183786: 5322
2026-02-07 16:33:10.185443: 5322
2026-02-07 16:33:11.187103: 5423
2026-02-07 16:33:12.188761: 5322
2026-02-07 16:33:13.190448: 5807
2026-02-07 16:33:14.191699: 5322
2026-02-07 16:33:15.193349: 5322
2026-02-07 16:33:16.194988: 5322
2026-02-07 16:33:17.196644: 5121
2026-02-07 16:33:18.198285: 5322
2026-02-07 16:33:19.199965: 5322
2026-02-07 16:33:20.201601: 5322
2026-02-07 16:33:21.203237: 5322
2026-02-07 16:33:22.204887: 5222
2026-02-07 16:33:23.206547: 5322
2026-02-07 16:33:24.208195: 5222
2026-02-07 16:33:25.209837: 5807
2026-02-07 16:33:26.211492: 5121
2026-02-07 16:33:27.213142: 5322
2026-02-07 16:33:28.214763: 5221
2026-02-07 16:33:29.216407: 5322
2026-02-07 16:33:30.218047: 5121
2026-02-07 16:33:31.219680: 5322
2026-02-07 16:33:32.221332: 5322
2026-02-07 16:33:33.223000: 5322
2026-02-07 16:33:34.224273: 5322
2026-02-07 16:33:35.225521: 5322
2026-02-07 16:33:36.227170: 5322
2026-02-07 16:33:37.228800: 5322
2026-02-07 16:33:38.230470: 5121
2026-02-07 16:33:39.232178: 5322
2026-02-07 16:33:40.233815: 5322
2026-02-07 16:33:41.235439: 5322
2026-02-07 16:33:42.236712: 5322
2026-02-07 16:33:43.238342: 5121
2026-02-07 16:33:44.239599: 5322
2026-02-07 16:33:45.240846: 5807
2026-02-07 16:33:46.242492: 5322
2026-02-07 16:33:47.244182: 5322
2026-02-07 16:33:48.245826: 5322
2026-02-07 16:33:49.247420: 5222
2026-02-07 16:33:50.249030: 5322
2026-02-07 16:33:51.250655: 5322
2026-02-07 16:33:52.252244: 5322
2026-02-07 16:33:53.253874: 5322
2026-02-07 16:33:54.255528: 5322
2026-02-07 16:33:55.257163: 5322
2026-02-07 16:33:56.258780: 5322
2026-02-07 16:33:57.260410: 5322
2026-02-07 16:33:58.262036: 5322
2026-02-07 16:33:59.263668: 5322
2026-02-07 16:34:00.265391: 5322
2026-02-07 16:34:01.267054: 6673
2026-02-07 16:34:02.268687: 5706
2026-02-07 16:34:03.269940: 5807
2026-02-07 16:34:04.271536: 5322
2026-02-07 16:34:05.273164: 5322
2026-02-07 16:34:06.274795: 5121
2026-02-07 16:34:07.276423: 5322
2026-02-07 16:34:08.278054: 5222
2026-02-07 16:34:09.279683: 5322
2026-02-07 16:34:10.281454: 5322
2026-02-07 16:34:11.283091: 5322
2026-02-07 16:34:12.284714: 5322
2026-02-07 16:34:13.286380: 5222
2026-02-07 16:34:14.288061: 5322
2026-02-07 16:34:15.289716: 6190
2026-02-07 16:34:16.291379: 5322
2026-02-07 16:34:17.293028: 5322
2026-02-07 16:34:18.294286: 5322
2026-02-07 16:34:19.295572: 5322
2026-02-07 16:34:20.296854: 5222
2026-02-07 16:34:21.298115: 5322
2026-02-07 16:34:22.299751: 5322
2026-02-07 16:34:23.301394: 5322
2026-02-07 16:34:24.303012: 5322
2026-02-07 16:34:25.304645: 5322
2026-02-07 16:34:26.306299: 5322
2026-02-07 16:34:27.307946: 5322
2026-02-07 16:34:28.309522: 5322
2026-02-07 16:34:29.311179: 5322
2026-02-07 16:34:30.312813: 5322
2026-02-07 16:34:31.314068: 5322
2026-02-07 16:34:32.315673: 5322
2026-02-07 16:34:33.317271: 5322
2026-02-07 16:34:34.318890: 5322
2026-02-07 16:34:35.320550: 5322
2026-02-07 16:34:36.322169: 5322
2026-02-07 16:34:37.323777: 5322
2026-02-07 16:34:38.325405: 5322
2026-02-07 16:34:39.326998: 5706
2026-02-07 16:34:40.328631: 5322
2026-02-07 16:34:41.330242: 5322
2026-02-07 16:34:42.331861: 5322
2026-02-07 16:34:43.333507: 5322
2026-02-07 16:34:44.335114: 5322
2026-02-07 16:34:45.336692: 5221
2026-02-07 16:34:46.338279: 5121
2026-02-07 16:34:47.339946: 5121
2026-02-07 16:34:48.341501: 5322
2026-02-07 16:34:49.343107: 5322
2026-02-07 16:34:50.344702: 5322
2026-02-07 16:34:51.346324: 5322
2026-02-07 16:34:52.348035: 5322
2026-02-07 16:34:53.349659: 5322
2026-02-07 16:34:54.351273: 5322
2026-02-07 16:34:55.352900: 5322
2026-02-07 16:34:56.354545: 5322
2026-02-07 16:34:57.356170: 5322
2026-02-07 16:34:58.357788: 5322
2026-02-07 16:34:59.359426: 5322
2026-02-07 16:35:00.361148: 5322
2026-02-07 16:35:01.362816: 6290
2026-02-07 16:35:02.364492: 5706
2026-02-07 16:35:03.366162: 5322
2026-02-07 16:35:04.367798: 5322
2026-02-07 16:35:05.369410: 5322
2026-02-07 16:35:06.371065: 5221
2026-02-07 16:35:07.372698: 5322
2026-02-07 16:35:08.374366: 5322
2026-02-07 16:35:09.376083: 5322
2026-02-07 16:35:10.377868: 5322
2026-02-07 16:35:11.379488: 5322
2026-02-07 16:35:12.381104: 5322
2026-02-07 16:35:13.382729: 5322
2026-02-07 16:35:14.384031: 5322
2026-02-07 16:35:15.385665: 5322
2026-02-07 16:35:16.387307: 5322
2026-02-07 16:35:17.388914: 5322
2026-02-07 16:35:18.390518: 5322
2026-02-07 16:35:19.392141: 5322
2026-02-07 16:35:20.393781: 5322
2026-02-07 16:35:21.395405: 5322
2026-02-07 16:35:22.397031: 5322
2026-02-07 16:35:23.398652: 5322
2026-02-07 16:35:24.400269: 5322
2026-02-07 16:35:25.401869: 5322
2026-02-07 16:35:26.403461: 5322
2026-02-07 16:35:27.405053: 5322
2026-02-07 16:35:28.406644: 5322
2026-02-07 16:35:29.408253: 5322
2026-02-07 16:35:30.409837: 5322
2026-02-07 16:35:31.411447: 5121
2026-02-07 16:35:32.413009: 5322
2026-02-07 16:35:33.414636: 5121
2026-02-07 16:35:34.416235: 5322
2026-02-07 16:35:35.417840: 5322
2026-02-07 16:35:36.419442: 5322
2026-02-07 16:35:37.421043: 5221
2026-02-07 16:35:38.422657: 5322
2026-02-07 16:35:39.424272: 5322
2026-02-07 16:35:40.425881: 5322
2026-02-07 16:35:41.427486: 5322
2026-02-07 16:35:42.429081: 5322
2026-02-07 16:35:43.430695: 5121
2026-02-07 16:35:44.432307: 5121
2026-02-07 16:35:45.433919: 5706
2026-02-07 16:35:46.435595: 5322
2026-02-07 16:35:47.437203: 5322
2026-02-07 16:35:48.438830: 5322
2026-02-07 16:35:49.440461: 5322
2026-02-07 16:35:50.442101: 5322
2026-02-07 16:35:51.443705: 5322
2026-02-07 16:35:52.445334: 5322
2026-02-07 16:35:53.446968: 5322
2026-02-07 16:35:54.448586: 5322
2026-02-07 16:35:55.450217: 5322
2026-02-07 16:35:56.451825: 5322
2026-02-07 16:35:57.453456: 5322
2026-02-07 16:35:58.455073: 5322
2026-02-07 16:35:59.456728: 5322
2026-02-07 16:36:00.458425: 5322
2026-02-07 16:36:01.460138: 6189
2026-02-07 16:36:02.461419: 5706
2026-02-07 16:36:03.463000: 5322
2026-02-07 16:36:04.464606: 5322
2026-02-07 16:36:05.466221: 5322
2026-02-07 16:36:06.467826: 5322
2026-02-07 16:36:07.469440: 5322
2026-02-07 16:36:08.471042: 5322
2026-02-07 16:36:09.472654: 5322
2026-02-07 16:36:10.474381: 5322
2026-02-07 16:36:11.475986: 5807
2026-02-07 16:36:12.477223: 5322
2026-02-07 16:36:13.478742: 5322
2026-02-07 16:36:14.480285: 5322
2026-02-07 16:36:15.481854: 5322
2026-02-07 16:36:16.483357: 5322
2026-02-07 16:36:17.484889: 5706
2026-02-07 16:36:18.486417: 5221
2026-02-07 16:36:19.487988: 5322
2026-02-07 16:36:20.489495: 5222
2026-02-07 16:36:21.491033: 5322
2026-02-07 16:36:22.492263: 5221
2026-02-07 16:36:23.493516: 5322
2026-02-07 16:36:24.495161: 5121
2026-02-07 16:36:25.496664: 5322
2026-02-07 16:36:26.497913: 5322
2026-02-07 16:36:27.499559: 5121
2026-02-07 16:36:28.500811: 5322
2026-02-07 16:36:29.502444: 5706
2026-02-07 16:36:30.504131: 5221
2026-02-07 16:36:31.505766: 5322
2026-02-07 16:36:32.506983: 5222
2026-02-07 16:36:33.508601: 5121
2026-02-07 16:36:34.510203: 5322
2026-02-07 16:36:35.511809: 5706
2026-02-07 16:36:36.513022: 5322
2026-02-07 16:36:37.514271: 5322
2026-02-07 16:36:38.515854: 5322
2026-02-07 16:36:39.517455: 5322
2026-02-07 16:36:40.519086: 5322
2026-02-07 16:36:41.520711: 5322
2026-02-07 16:36:42.521971: 5322
2026-02-07 16:36:43.523506: 5322
2026-02-07 16:36:44.525012: 5322
2026-02-07 16:36:45.526639: 5322
2026-02-07 16:36:46.528215: 5322
2026-02-07 16:36:47.529738: 5322
2026-02-07 16:36:48.531237: 5322
2026-02-07 16:36:49.532782: 5322
2026-02-07 16:36:50.534292: 5322
2026-02-07 16:36:51.535827: 5322
2026-02-07 16:36:52.537429: 5322
2026-02-07 16:36:53.539054: 5322
2026-02-07 16:36:54.540624: 5322
2026-02-07 16:36:55.542149: 5322
2026-02-07 16:36:56.543674: 5322
2026-02-07 16:36:57.545215: 5322
2026-02-07 16:36:58.546779: 5322
2026-02-07 16:36:59.548309: 5322
2026-02-07 16:37:00.549879: 5322
2026-02-07 16:37:01.551457: 6189
2026-02-07 16:37:02.552697: 5706
2026-02-07 16:37:03.554275: 5322
2026-02-07 16:37:04.555534: 5322
2026-02-07 16:37:05.557129: 5322
2026-02-07 16:37:06.558719: 5322
2026-02-07 16:37:07.560307: 5121
2026-02-07 16:37:08.561911: 5322
2026-02-07 16:37:09.563528: 5322
2026-02-07 16:37:10.564824: 5423
2026-02-07 16:37:11.566455: 5322
2026-02-07 16:37:12.567730: 5322
2026-02-07 16:37:13.569384: 5322
2026-02-07 16:37:14.571032: 5322
2026-02-07 16:37:15.572320: 5322
2026-02-07 16:37:16.573602: 5322
2026-02-07 16:37:17.575233: 5322
2026-02-07 16:37:18.576866: 5322
2026-02-07 16:37:19.578499: 5322
2026-02-07 16:37:20.579751: 5222
2026-02-07 16:37:21.581376: 5222
2026-02-07 16:37:22.583026: 5322
2026-02-07 16:37:23.584573: 5322
2026-02-07 16:37:24.585814: 5121
2026-02-07 16:37:25.587062: 5322
2026-02-07 16:37:26.588652: 5322
2026-02-07 16:37:27.590291: 5322
2026-02-07 16:37:28.591954: 5322
2026-02-07 16:37:29.593582: 5322
2026-02-07 16:37:30.595213: 5322
2026-02-07 16:37:31.596557: 5322
2026-02-07 16:37:32.597819: 5322
2026-02-07 16:37:33.599077: 5322
2026-02-07 16:37:34.600740: 5423
2026-02-07 16:37:35.602301: 5322
2026-02-07 16:37:36.603591: 5322
2026-02-07 16:37:37.605198: 5706
2026-02-07 16:37:38.606720: 5322
2026-02-07 16:37:39.608288: 5322
2026-02-07 16:37:40.609835: 5322
2026-02-07 16:37:41.611377: 5322
2026-02-07 16:37:42.613004: 5322
2026-02-07 16:37:43.614580: 5322
2026-02-07 16:37:44.616119: 5322
2026-02-07 16:37:45.617680: 5221
2026-02-07 16:37:46.619180: 5322
2026-02-07 16:37:47.620750: 5121
2026-02-07 16:37:48.622277: 5322
2026-02-07 16:37:49.623826: 5322
2026-02-07 16:37:50.625362: 5322
2026-02-07 16:37:51.626893: 5322
2026-02-07 16:37:52.628436: 5706
2026-02-07 16:37:53.629966: 5322
2026-02-07 16:37:54.631570: 5221
2026-02-07 16:37:55.633138: 5222
2026-02-07 16:37:56.634689: 5322
2026-02-07 16:37:57.636272: 5322
2026-02-07 16:37:58.637860: 5322
2026-02-07 16:37:59.639446: 5221
2026-02-07 16:38:00.641000: 5322
2026-02-07 16:38:01.642543: 6290
2026-02-07 16:38:02.644124: 5706
2026-02-07 16:38:03.645751: 5322
2026-02-07 16:38:04.647336: 5322
2026-02-07 16:38:05.648890: 5322
2026-02-07 16:38:06.650443: 5322
2026-02-07 16:38:07.652027: 5322
2026-02-07 16:38:08.653647: 5322
2026-02-07 16:38:09.655196: 5322
2026-02-07 16:38:10.656862: 5322
2026-02-07 16:38:11.658434: 5322
2026-02-07 16:38:12.660025: 5322
2026-02-07 16:38:13.661669: 5322
2026-02-07 16:38:14.663232: 5322
2026-02-07 16:38:15.664802: 5322
2026-02-07 16:38:16.666382: 5322
2026-02-07 16:38:17.668084: 5322
2026-02-07 16:38:18.669626: 5322
2026-02-07 16:38:19.671150: 5322
2026-02-07 16:38:20.672685: 5322
2026-02-07 16:38:21.674247: 5322
2026-02-07 16:38:22.675780: 5322
2026-02-07 16:38:23.677357: 5322
2026-02-07 16:38:24.678907: 5322
2026-02-07 16:38:25.680440: 5322
2026-02-07 16:38:26.682006: 5322
2026-02-07 16:38:27.683538: 5322
2026-02-07 16:38:28.685087: 5423
2026-02-07 16:38:29.686628: 5322
2026-02-07 16:38:30.688208: 5322
2026-02-07 16:38:31.689754: 5322
2026-02-07 16:38:32.690960: 5222
2026-02-07 16:38:33.692493: 6190
2026-02-07 16:38:34.694014: 5423
2026-02-07 16:38:35.695545: 5322
2026-02-07 16:38:36.697090: 5322
2026-02-07 16:38:37.698295: 5121
2026-02-07 16:38:38.699836: 5807
2026-02-07 16:38:39.701424: 5322
2026-02-07 16:38:40.702964: 5322
2026-02-07 16:38:41.704516: 5322
2026-02-07 16:38:42.706137: 5322
2026-02-07 16:38:43.707689: 5322
2026-02-07 16:38:44.709328: 5322
2026-02-07 16:38:45.710988: 5322
2026-02-07 16:38:46.712616: 5322
2026-02-07 16:38:47.714235: 5322
2026-02-07 16:38:48.715931: 5322
2026-02-07 16:38:49.717545: 5222
2026-02-07 16:38:50.719212: 5322
2026-02-07 16:38:51.720813: 5322
2026-02-07 16:38:52.722425: 5322
